row_index,plataforma,titulo,source_url,image_url,status,file_path,sha1
11,Clube de Autores,Gestão da Sala de Aula Integrada ao Uso de IAS.,https://clubedeautores.com.br/livro/gestao-da-sala-de-aula-integrada-ao-uso-de-ias,https://dxkck1miuebqc.cloudfront.net/books/870772/preview/cover_facebook.jpg,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/011-clube-de-autores-gest-o-da-sala-de-aula-integrada-ao-uso-de-ias.jpg,a5169e6e120b2b196fe787d852f52239d08a501d
12,Google Books,Indisciplina e disciplina escolar: fundamentos para o trabalho docente,https://books.google.com/books/about/Indisciplina_e_disciplina_escolar.html?id=C56fEAAAQBAJ,https://books.google.com.br/books/publisher/content?id=C56fEAAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE72I23TfzC2soHMM-HNAlN6j2geKXHn59BJXr7znppxtNC_RT2L41CmOPO7jaZh5vL8trAwwaMgbH7MkmYapsawFQhZUhJdnXq4CbKUmymOisdzWaW7RYcRxJk59C0kwxzTMsmfF,error:HTTPError,,
13,Google Books,Gestão da Sala de Aula: Lições da Pesquisa e da Prática para Trabalhar com Adolescentes,https://books.google.com/books/about/Gest%C3%A3o_da_Sala_de_Aula.html?id=FFf-zwEACAAJ,https://books.google.com.br/books/content?id=FFf-zwEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
14,Google Books,Aula Nota 10 3.0: 63 Técnicas para Melhorar a Gestão da Sala de Aula,https://books.google.com/books/about/Aula_Nota_10_3_0.html?id=Dvv2zwEACAAJ,https://books.google.com.br/books/content?id=Dvv2zwEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
15,Google Books,"Indisciplina escolar: determinações, conseqüências e ações",https://books.google.com/books/about/Indisciplina_escolar.html?id=ngU5AAAACAAJ,https://books.google.com.br/books/content?id=ngU5AAAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
16,Google Books,Indisciplina no contexto escolar: causas e perspectivas de solução,https://books.google.com/books/about/Indisciplina_no_contexto_escolar_causas.html?id=AAT6EAAAQBAJ,https://books.google.com/books/publisher/content?id=AAT6EAAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE70Qx5nAYE97j784yESYR8QKTABh2z-sfLVbjAUOU1a_6iywweLEuVtVo_-CjLdVCj15F5I-BYWhngc3VW9bRof7Tn31F9gV1uaKHcV_v1GBl61eulIymcWAOS2CY4nv5tjpN-xU&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/16-AAT6EAAAQBAJ.jpg,e0436e19d3dc044dc7d143117c2f04974095e2f1
17,Eduzz,Guia SALA DE AULA NOTA MIL,https://chk.eduzz.com/G9614DBAW1,https://cdn.eduzzcdn.com/myeduzz/upload/64/71/6471d5e9a06340a4b03e6cd0e3c455dc,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/017-eduzz-guia-sala-de-aula-nota-mil.png,b9fca965c89102d594e10cf26c33ad25b95ebd1f
18,Eduzz,Planner do professor 2026,https://chk.eduzz.com/apfd3esc,https://cdn.eduzzcdn.com/myeduzz/upload/d3/9f/d39ff0285316418bbcfd5fd2ce139c9e,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/018-eduzz-planner-do-professor-2026.png,096ff320b95c9a85c2545c4d06009305c20ccb63
19,Kiwify,Palestras Pedagógicas,https://educamentes.com.br/palestras-pedagogicas/,,not_found,,
20,Kiwify,Palestras Pedagógicas - SS,https://educamentes.com.br/palestras-pedagogicasss/,,not_found,,
21,Hotmart,Ebook: 9 Modelos de Gestão da Sala de Aula,https://hotmart.com/pt-br/marketplace/produtos/ebook-9-modelos-de-gestao-da-sala-de-aula/C1828908C,https://hotmart.s3.amazonaws.com/product_pictures/6aeb7854-6c91-415b-a1d3-d8f920117783/hotmart1.jpg,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/021-hotmart-ebook-9-modelos-de-gest-o-da-sala-de-aula.jpg,52df04580caa528899b2031647d1b4deb8bcac94
22,Hotmart,Gestão de Sala de Aula: 55 Estratégias Práticas e Comprovadas para Você Dominar Qualquer Sala de Aula (Inclusive as Mais Difíceis),https://hotmart.com/pt-br/marketplace/produtos/gestao-de-sala-de-aula-55-estrategias-praticas-e-comprovadas-para-voce-dominar-qualquer-sala-de-aula-inclusive-as-mais-dificeis/A96497209B,https://hotmart.s3.amazonaws.com/product_pictures/3212f9cd-002d-4073-a197-7ac91e29e610/Preencha10.png,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/022-hotmart-gest-o-de-sala-de-aula-55-estrat-gias-pr-ticas-e-comprovadas-para-vo.png,85e463388d1849f4f43d7c03c8a5ae20f6361611
23,Hotmart,Gestão de Sala de Aula na Prática,https://hotmart.com/pt-br/marketplace/produtos/gestao-de-sala-de-aula-na-pratica/C102285825Q,https://hotmart.s3.amazonaws.com/product_pictures/a1795e62-8b95-4ebf-858f-890ae1b6ec2d/ChatGPTImageOct7202509_57_18AM.png,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/023-hotmart-gest-o-de-sala-de-aula-na-pr-tica.png,d76c1017905e767f8f001fa8088979cc2641fefe
24,Hotmart,Como Vencer a INDISCIPLINA,https://hotmart.com/pt-br/marketplace/produtos/como-vencer-a-indisciplina/M87694669K,https://hotmart.s3.amazonaws.com/product_pictures/c1febb5e-80a7-4b85-a590-676207bae720/COMOVENCERAINDISCIPLINA.jpg,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/024-hotmart-como-vencer-a-indisciplina.jpg,a76f97f8ec197ecb3cdddb11e1f0b48f41c7ae85
25,Hotmart,Gestão de sala de aula,https://hotmart.com/pt-br/marketplace/produtos/hagsxd-gestao-de-sala-de-aula-5x6xg/S95388521R,https://hotmart.s3.amazonaws.com/product_pictures/e7cc1c36-d5c0-4281-9cf9-c434fb3dbde1/Gestaodesaladeaula.png,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/025-hotmart-gest-o-de-sala-de-aula.png,58e6837336d3330d7ab88bd691a9db0fba5666bf
26,Hotmart,Planner de Gestão de Sala de Aula 2025,https://hotmart.com/pt-br/marketplace/produtos/planner-de-gestao-de-sala-de-aula-2025/U99228446U,https://hotmart.s3.amazonaws.com/product_pictures/b464b4af-6487-4d33-b681-ed74fcf5219d/Capturadetela20250414213451.png,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/026-hotmart-planner-de-gest-o-de-sala-de-aula-2025.png,7e816b14039c63a33b82f9d7350ed0b6932d6f57
27,Hotmart,COMBO GESTÃO DE SALA DE AULA 1,https://hotmart.com/pt-br/marketplace/produtos/combo-gestao-de-sala-de-aula-1/O97899963S,https://hotmart.s3.amazonaws.com/product_pictures/0e549aee-09e3-4e8e-9d86-235721107b05/CopiadeCopiadeCopiadeCopiadeCopiadeCopiadeCopiadeCopiadeCop_20250202_132804_0000.png,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/027-hotmart-combo-gest-o-de-sala-de-aula-1.png,f65e423c688a05ef7f5409f2f18ccdd4953fc646
28,Hotmart,Indisciplina Escolar e Ensino Centrado no Aluno Uma abordagem fundamentada na Abordagem Centrada na Pessoa,https://hotmart.com/pt-br/marketplace/produtos/indisciplina-escolar-e-ensino-centrado-no-aluno-uma-abordagem-fundamentada-na-abordagem-centrada-na-pessoa/I104717728U,,error:HTTPError,,
29,Clube de Autores,A INDISCIPLINA ESCOLAR COMO SINTOMA DE PATOLOGIAS SOCIAIS,https://clubedeautores.com.br/livro/a-indisciplina-escolar-como-sintoma-de-patologias-sociais,https://dxkck1miuebqc.cloudfront.net/books/167898/preview/cover_facebook.jpg,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/029-clube-de-autores-a-indisciplina-escolar-como-sintoma-de-patologias-sociais.jpg,81d77cdac548eaa9f641d87df791178bbeaa3136
30,Clube de Autores,A INDISCIPLINA ESCOLAR COMO SINTOMA DE PATOLOGIAS SOCIAIS,https://clubedeautores.com.br/livro/a-indisciplina-escolar-como-sintoma-de-patologias-sociais,https://dxkck1miuebqc.cloudfront.net/books/167898/preview/cover_facebook.jpg,downloaded,Content/base_de_dados/ebooks_gestao_sala/assets/capas/030-clube-de-autores-a-indisciplina-escolar-como-sintoma-de-patologias-sociais.jpg,81d77cdac548eaa9f641d87df791178bbeaa3136
31,Clube de Autores,A indisciplina em sala de aula,https://clubedeautores.com.br/livro/a-indisciplina-em-sala-de-aula-3,https://dxkck1miuebqc.cloudfront.net/books/483972/preview/cover_facebook.jpg,error:HTTPError,,
32,Clube de Autores,INDISCIPLINA DO ALUNO ADOLESCENTE EM IDADE ESCOLAR,https://clubedeautores.com.br/livro/indisciplina-do-aluno-adolescente-em-idade-escolar,https://dxkck1miuebqc.cloudfront.net/books/472671/preview/cover_facebook.jpg,error:HTTPError,,
33,Clube de Autores,Professor bonzinho - Aluno difícil: A questão da indisciplina em sala de aula,https://books.google.com/books/about/Professor_bonzinho_Aluno_dif%C3%ADcil.html?id=q4owDwAAQBAJ,https://books.google.com.br/books/publisher/content?id=q4owDwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73ccFTRzIgJzZgwhyO_zcObZr_lqnJXF3rVBe3y175BwYMTnd-aAqNjjOXhCNLGlMo_g4FaIJRWY14Oq-NyN-PR1SGY1Oq5qskxNRHtZ6aDpyJtyiDOjWWcT-S5LmjYwhgZVSsY,error:HTTPError,,
34,Google Books,Gestão da Sala de Aula - 4ª Edição,https://books.google.com/books/about/Gest%C3%A3o_da_Sala_de_Aula_4%C2%AA_Edi%C3%A7%C3%A3o.html?id=On-MCgAAQBAJ,https://books.google.com/books/publisher/content?id=On-MCgAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE70ngx92AdlDRFb7g0YyEbtgM2qYw4rQ8rXsKoJRAXicmdqWrdJE2WY5chu1KLgTsfpnWgaT4ASnSYnaXx-bfjHXScoauUzyCU96Nq1TAgiJU8UQlJsai3Oc1XK_DTbEQJuaVsIr&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/34-On-MCgAAQBAJ.jpg,451eb582731f21832962356f3218e34b1764644e
35,Google Books,Aula Nota 10 2.0: 62 técnicas para melhorar a gestão da sala de aula,https://books.google.com/books/about/Aula_Nota_10_2_0.html?id=IO9ADwAAQBAJ,https://books.google.com.br/books/publisher/content?id=IO9ADwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73h_VHukODkRbFZvwNJR5-5qtgF1zM9Vng8qYTVU0zkcAuBeUpKZIutzS4rRis8tliXaLXd2NfXv1XNchHfYGoFyyltYU84t7ySFMKQ1Ot54JBuQKNYLiIwAXI2-lGy6A82Vv4W,error:HTTPError,,
36,Google Books,Aula nota 10: 49 técnicas para se tornar um professor campeão de audiência,https://books.google.com/books/about/Aula_nota_10.html?id=2d5dAgAAQBAJ,https://books.google.com.br/books/publisher/content?id=2d5dAgAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE70En9PJCD_I3oFV9cMVsNnaQe9f-j1qddW9khhHp-r1qsugJvPPfYm2wOaS8tOrR7BrVQF-d9I3DM7zj3OVLL9mI0N8l4PC01KUlFcIAisXqq1NnBsdLoaiyK88ORVgMMwFcYH3,error:HTTPError,,
37,Google Books,Aula nota 10 - Guia Prático: Exercícios para atingir proficiência nas 49 técnicas e maximizar o aprendizado,https://books.google.com/books/about/Aula_nota_10_Guia_Pr%C3%A1tico.html?id=SN9dAgAAQBAJ,https://books.google.com/books/publisher/content?id=SN9dAgAAQBAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE71w07OeN57dd-Z_mLo54e_Eoy3jD4SBEJ0B85IbNEX_ajj8Q-BlpietaZBpBsWY02HZtDQbtCtTSavfLiWZl5ZadkSf3T0EIOXsGF1x0Wy9cvuiHOa15acK8gJtWoZ-PpfZzma5&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/37-SN9dAgAAQBAJ.jpg,5273e461a1943c68eeb7bfba7a2455f59cb448a0
38,Google Books,Disciplina escolar,https://books.google.com/books/about/Disciplina_escolar.html?id=i5a60AEACAAJ,https://books.google.com.br/books/content?id=i5a60AEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
39,Google Books,Disciplina Escolar,https://books.google.com/books/about/Disciplina_Escolar.html?id=jD2OtgAACAAJ,https://books.google.com/books/content?id=jD2OtgAACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE70N9EQPjf90FLo-LetPBcowQFCYUSPHDpEgbfXmQM61Iji3utqXxL1qB_sdFJmCLInG4_Chu0uV0YHO43W4a3ihUJumnFFCudk8BdkMz3leHbShzvrrVXYZA0N-xp1UFlS8nzTz&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/39-jD2OtgAACAAJ.jpg,404cca8e346a2eee6ce41c744d693e5b91238eab
40,Google Books,La Disciplina Escolar: Propuesta de Trabajo en el Marco Global Del Ce,https://books.google.com/books/about/La_Disciplina_Escolar.html?id=m_EbPQAACAAJ,https://books.google.com.br/books/content?id=m_EbPQAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE70BHxA4dqj00QQvFhwL81AX4BjgWMYu-v2K-1j1vyRbsTmOUrNavgba3oQEdmHgsKyTqpAOcGTTkfJFVmmPqKPXoVLrlOXgnpNXKmKfSZLfu6NgxcAQ3V-16nhIplVqY5QVpMue,error:HTTPError,,
41,Google Books,Indisciplina y violencia escolar,https://books.google.com/books/about/Indisciplina_y_violencia_escolar.html?id=G8i-AAAACAAJ,https://books.google.com.br/books/content?id=G8i-AAAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
42,Google Books,"Disciplina positiva: O guia clássico para pais e professores que desejam ajudar as crianças a desenvolver autodisciplina, responsabilidade, cooperação e habilidades para resolver problemas",https://books.google.com/books/about/Disciplina_positiva.html?id=Uh_PCwAAQBAJ,https://books.google.com.br/books/publisher/content?id=Uh_PCwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE708UYsh-2EAkMtu3u2jR3Gbgu6FCO-qO1LjDMNVDahiuu90gX3lKa4S75r6P7WDGkCxAO0JBsufyIPhPqin2a-Luv9AOVZ1ob0V9K8r_hCVdEyC7ILKQaS-on0tfYl-YNDGP1pt,error:HTTPError,,
43,Google Books,Disciplina Positiva para Educadores de la Primera Infancia: Habilidades y Conceptos de Disciplina Positiva para Aquellos Que Aman y Trabajan con Niños,https://books.google.com/books/about/Disciplina_Positiva_para_Educadores_de_l.html?id=kOYBuwEACAAJ,https://books.google.com.br/books/content?id=kOYBuwEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
44,Google Books,"Disciplina Positiva na sala de aula montessoriana: Como promover respeito, gentileza e responsabilidade em sala de aula",https://books.google.com/books/about/Disciplina_Positiva_na_sala_de_aula_mont.html?id=65UB0AEACAAJ,https://books.google.com.br/books/content?id=65UB0AEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
45,Google Books,Como enfrentar a indisciplina na escola,https://books.google.com/books/about/Como_enfrentar_a_indisciplina_na_escola.html?id=ZXsDKmmGAI8C,https://books.google.com.br/books/content?id=ZXsDKmmGAI8C&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73HugxvhNNdbBH06yWkNpgPQ8M9wJo8uwTFF0vm8qs6YFRXDL8L5_yQioOeDNPjI-sGc5Sb_jCsC0I_rSh5r6pd2eIXvdqFj2g_T5D_Vbzq3meRUB-54kXzNZ-jxH75CJ0sgeEQ,error:HTTPError,,
46,Google Books,Das brigas aos jogos com regras: enfrentando a indisciplina na escola,https://books.google.com/books/about/Das_brigas_aos_jogos_com_regras_enfrenta.html?id=Shp-AAAACAAJ,https://books.google.com.br/books/content?id=Shp-AAAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
47,Google Books,Gestão de Relacionamento e Comportamento em Sala de Aula,https://books.google.com/books/about/Gest%C3%A3o_de_Relacionamento_e_Comportament.html?id=DBioPgAACAAJ,https://books.google.com.br/books/content?id=DBioPgAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
48,Google Books,Indisciplina: o contraponto das escolas democráticas,https://books.google.com/books/about/Indisciplina.html?id=Iw-sAAAACAAJ,https://books.google.com.br/books/content?id=Iw-sAAAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1,error:HTTPError,,
49,Google Books,Indisciplina na escola: alternativas teóricas e práticas,https://books.google.com/books/about/Indisciplina_na_escola.html?id=HmoRkcRLzqIC,https://books.google.com/books/content?id=HmoRkcRLzqIC&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE73XjHBOMKgQMX0jQWcjkaHSBcyoiW5n4ilUVNr_LDclZO80aaGvP8vJSHo6BCA9M-L41ynzRXAZpM4F_zojrszXXLNgCTiUQopG_Av-Pgo1bDknrOtm2XbQTxrTkGABes9Wy8_T&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/49-HmoRkcRLzqIC.jpg,591a1f5d916615b6dd38028a99d40111f9bee31d
50,Google Books,O Professor Behaviorista Radical: Um guia prático introdutório para professores e profissionais de apoio da educação básica de como ensinar os aprendizes com diagnóstico de Transtorno do Espectro Autista (TEA),https://books.google.com/books/about/O_Professor_Behaviorista_Radical.html?id=DSQ-EQAAQBAJ,https://books.google.com.br/books/publisher/content?id=DSQ-EQAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE724ZGiaDS3jdMCsEaywNXSX_VGRXBnfnDwegYu-o3HcsD0Ac6KCRkesAA-63KLQiGn-Hla_C6a25JabUr2bqen35-Lfgc7hc_ff8A0TEpUEZHnG9BGlUaLB_JMg0Ah_gCJadqGO,error:HTTPError,,
51,Google Books,Professor bonzinho - Aluno difícil: A questão da indisciplina em sala de aula,https://books.google.com/books/about/Professor_bonzinho_Aluno_dif%C3%ADcil.html?id=q4owDwAAQBAJ,https://books.google.com.br/books/publisher/content?id=q4owDwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE70yvyJ1mxf26t0N42a9pwEyCPaYuBG-RsgGYFVYg7FpFL_lh4Ijsnjggkq1socOwXYAgOsgOmUuDUFdFapCamYLD5BLW4z8e4E6dn5qf8rh6EKRm4FB581nlqLGW0xsvQ9lOESs,error:HTTPError,,
52,Google Books,Classroom Management: Creating a Successful K-12 Learning Community,https://books.google.com/books/about/Classroom_Management.html?id=TT8QEAAAQBAJ,https://books.google.com.br/books/publisher/content?id=TT8QEAAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73i9UzNj2lFaK1i0KNAoU1BRLarIqPVzla-b-rigQHfGYeD4-981KoOiLNKVoADXDBex0Am7CYF5biMW8J3PIlsurNL2O_hRUYdGHeQj7CVFDzcAMigExspKB2SoOdPJ8BOv1pw,error:HTTPError,,
53,Google Books,Classroom Management: Strategies for Teaching,https://books.google.com/books/about/Classroom_Management.html?id=cQVLtAEACAAJ,https://books.google.com.br/books/content?id=cQVLtAEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE72lg0zSuYpLVBPoZDmqA9iIakFrP-BQivza3Xxn_azAZnu5Y3k400SBtkIp8b1lq5veSK-1_cbSMwENQ3G5Fc0jDj2wXJMgZi1yDKZLF9cTSagJK2M0cLJ6d-W6NadXoVB893fb,error:HTTPError,,
54,Google Books,Classroom Management: Effective Strategies,https://books.google.com/books/about/Classroom_Management_Effective_Strategie.html?id=ciSzzgEACAAJ,https://books.google.com/books/content?id=ciSzzgEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE73I7VpiFOYMNozcEuU0mrnV3101-W7KVVV1JGK6yBmzgzeGMgu1PRjWsAW4twkj8JuxYF_uioYaWORWS24jTFEH-j9P-i4p2nzys0imQo-uGOoYRCJZjc87fhTi3Sp24EQGJwtg&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/54-ciSzzgEACAAJ.jpg,70872dcc2239f3c7a5a35560ca0d6b079c2c430f
55,Google Books,Preventing Challenging Behavior in Your Classroom: Positive Behavior Support and Effective Classroom Management,https://books.google.com/books/about/Preventing_Challenging_Behavior_in_Your.html?id=knKOAwAAQBAJ,https://books.google.com.br/books/publisher/content?id=knKOAwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73htAxa6ixw5drNQ-ffAHGLDyOi_y-3IljD1SgJCPrPF0RvGG2VuP0P_p_2gV7HIcMk9l4S39o6f0GKEsgqRlEHQHexG8DXftGq5LXP7FaXvwt7lxkgRm2EYocMT2D2bjXOX94d,error:HTTPError,,
56,Google Books,Managing Classroom Behavior Using Positive Behavior Supports,https://books.google.com/books/about/Managing_Classroom_Behavior_Using_Positi.html?id=s1IrAAAACAAJ,https://books.google.com.br/books/content?id=s1IrAAAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE70bQkmLTFgM7D3n7Oq_O2VbiNT_rpRGn6FwdeojjrzpEE8DYV9hZqkrT_6JjJJgQKVGjP5UbF-DYXAbe_gCKwiyhoPxs_aXBqbHebBzuBZkQvioeaXP07tMjj5S1f8OOJGuuxJ-,error:HTTPError,,
57,Google Books,Discipline Without Stress® Punishments Or Rewards: How Teachers and Parents Promote Responsibility and Learning,https://books.google.com/books/about/Discipline_Without_Stress_Punishments_Or.html?id=K2gEU3fSkHUC,https://books.google.com/books/content?id=K2gEU3fSkHUC&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE72Ks0U8vu355h24iOPF9eU9UwkwSAv9KOLLSkgd_XJ_DxzPZ58rUmmEx7VFcMrSWvgLC9WHJLH9R8ocEBHtP5NS_LW_P8vRz_tTqb3Q6F3Qm7Cys3C3QQoAXesCrgESFBmp64Rx&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/57-K2gEU3fSkHUC.jpg,0bda3884b5959505f86fbfdbfd95877e6f3f385e
